startDate,endDate,year,province,pruid,aTotal,aH1N1pdm09,aH3N2,aUns,bTotal
"May 12","May 18",2019,BC,59,52,2,22,28,2
"May 12","May 18",2019,AB,48,92,4,69,19,13
"May 12","May 18",2019,SK,47,5,2,3,0,2
"May 12","May 18",2019,MB,46,18,4,12,2,7
"May 12","May 18",2019,ON,35,60,6,45,9,10
"May 12","May 18",2019,QC,24,93,0,0,93,68
"May 12","May 18",2019,NB,13,14,9,2,3,22
"May 12","May 18",2019,NS,12,0,0,0,0,1
"May 12","May 18",2019,PEI,11,0,0,0,0,1
"May 12","May 18",2019,NL,10,4,0,0,4,0
"May 12","May 18",2019,YT,60,0,0,0,0,0
"May 12","May 18",2019,N.W.T,61,0,0,0,0,0
"May 12","May 18",2019,NU,62,0,0,0,0,0
"May 12","May 18",2019,Canada,1,338,27,153,158,131
"May 05","May 11",2019,BC,59,58,3,30,25,6
"May 05","May 11",2019,AB,48,95,15,62,18,21
"May 05","May 11",2019,SK,47,8,2,5,1,0
"May 05","May 11",2019,MB,46,11,0,5,6,6
"May 05","May 11",2019,ON,35,69,9,44,16,5
"May 05","May 11",2019,QC,24,171,0,0,171,79
"May 05","May 11",2019,NB,13,26,1,0,25,23
"May 05","May 11",2019,NS,12,2,0,0,2,1
"May 05","May 11",2019,PEI,11,0,0,0,0,0
"May 05","May 11",2019,NL,10,9,0,0,9,0
"May 05","May 11",2019,YT,60,1,0,1,0,0
"May 05","May 11",2019,N.W.T,61,1,0,1,0,0
"May 05","May 11",2019,NU,62,0,0,0,0,0
"May 05","May 11",2019,Canada,1,451,30,148,273,141
"April 28","May 04",2019,BC,59,56,10,24,22,7
"April 28","May 04",2019,AB,48,96,5,69,22,21
"April 28","May 04",2019,SK,47,4,0,3,1,0
"April 28","May 04",2019,MB,46,16,4,8,4,7
"April 28","May 04",2019,ON,35,79,5,45,29,15
"April 28","May 04",2019,QC,24,152,0,0,152,65
"April 28","May 04",2019,NB,13,29,0,0,29,32
"April 28","May 04",2019,NS,12,8,0,0,8,0
"April 28","May 04",2019,PEI,11,1,1,0,0,0
"April 28","May 04",2019,NL,10,15,0,0,15,0
"April 28","May 04",2019,YT,60,5,3,2,0,0
"April 28","May 04",2019,N.W.T,61,1,0,1,0,0
"April 28","May 04",2019,NU,62,0,0,0,0,0
"April 28","May 04",2019,Canada,1,462,28,152,282,147
"April 21","April 27",2019,BC,59,97,14,46,37,7
"April 21","April 27",2019,AB,48,127,15,85,27,16
"April 21","April 27",2019,SK,47,18,1,4,13,3
"April 21","April 27",2019,MB,46,18,5,9,4,12
"April 21","April 27",2019,ON,35,134,8,79,47,24
"April 21","April 27",2019,QC,24,237,0,0,237,81
"April 21","April 27",2019,NB,13,59,0,0,59,36
"April 21","April 27",2019,NS,12,15,0,0,15,2
"April 21","April 27",2019,PEI,11,4,0,4,0,1
"April 21","April 27",2019,NL,10,30,0,0,30,0
"April 21","April 27",2019,YT,60,10,8,0,2,0
"April 21","April 27",2019,N.W.T,61,1,1,0,0,0
"April 21","April 27",2019,NU,62,0,0,0,0,0
"April 21","April 27",2019,Canada,1,750,52,227,471,182
"April 07","April 20",2019,BC,59,117,17,48,52,13
"April 07","April 20",2019,AB,48,144,10,101,33,18
"April 07","April 20",2019,SK,47,0,0,0,0,0
"April 07","April 20",2019,MB,46,12,1,6,5,5
"April 07","April 20",2019,ON,35,159,3,93,63,18
"April 07","April 20",2019,QC,24,301,0,0,301,61
"April 07","April 20",2019,NB,13,59,0,0,59,35
"April 07","April 20",2019,NS,12,21,0,0,21,1
"April 07","April 20",2019,PEI,11,2,0,2,0,0
"April 07","April 20",2019,NL,10,52,0,0,52,1
"April 07","April 20",2019,YT,60,4,0,0,4,0
"April 07","April 20",2019,N.W.T,61,1,1,0,0,0
"April 07","April 20",2019,NU,62,0,0,0,0,0
"April 07","April 20",2019,Canada,1,872,32,250,590,152
"April 07","April 13",2019,BC,59,390,78,243,69,19
"April 07","April 13",2019,AB,48,147,5,110,32,21
"April 07","April 13",2019,SK,47,0,0,0,0,0
"April 07","April 13",2019,MB,46,21,3,11,7,1
"April 07","April 13",2019,ON,35,214,10,109,95,21
"April 07","April 13",2019,QC,24,400,0,0,400,46
"April 07","April 13",2019,NB,13,50,0,0,50,42
"April 07","April 13",2019,NS,12,29,0,0,29,1
"April 07","April 13",2019,PEI,11,8,1,7,0,0
"April 07","April 13",2019,NL,10,97,0,0,97,0
"April 07","April 13",2019,YT,60,3,1,1,1,0
"April 07","April 13",2019,N.W.T,61,2,2,0,0,0
"April 07","April 13",2019,NU,62,0,0,0,0,0
"April 07","April 13",2019,Canada,1,1361,100,481,780,151
"March 31","April 06",2019,BC,59,0,0,0,0,0
"March 31","April 06",2019,AB,48,157,8,106,43,22
"March 31","April 06",2019,SK,47,14,0,9,5,6
"March 31","April 06",2019,MB,46,17,6,5,6,1
"March 31","April 06",2019,ON,35,217,12,120,85,6
"March 31","April 06",2019,QC,24,432,0,0,432,35
"March 31","April 06",2019,NB,13,73,0,0,73,50
"March 31","April 06",2019,NS,12,42,0,0,42,2
"March 31","April 06",2019,PEI,11,8,2,6,0,0
"March 31","April 06",2019,NL,10,149,0,0,149,0
"March 31","April 06",2019,YT,60,11,3,7,1,0
"March 31","April 06",2019,N.W.T,61,1,1,0,0,0
"March 31","April 06",2019,NU,62,0,0,0,0,0
"March 31","April 06",2019,Canada,1,1121,32,253,836,122
"March 24","March 30",2019,BC,59,499,59,147,293,38
"March 24","March 30",2019,AB,48,178,21,100,57,21
"March 24","March 30",2019,SK,47,13,5,3,5,12
"March 24","March 30",2019,MB,46,13,1,9,3,7
"March 24","March 30",2019,ON,35,188,21,89,78,6
"March 24","March 30",2019,QC,24,428,0,0,428,30
"March 24","March 30",2019,NB,13,101,0,0,101,49
"March 24","March 30",2019,NS,12,39,0,0,39,1
"March 24","March 30",2019,PEI,11,12,1,10,1,0
"March 24","March 30",2019,NL,10,97,0,0,97,0
"March 24","March 30",2019,YT,60,7,0,0,7,0
"March 24","March 30",2019,N.W.T,61,4,4,0,0,0
"March 24","March 30",2019,Nvt.,61,0,0,0,0,0
"March 24","March 30",2019,Canada,1,1579,112,358,1109,164
"March 17","23 2019",2019,BC,59,539,59,125,355,22
"March 17","23 2019",2019,AB,48,159,22,87,50,22
"March 17","23 2019",2019,SK,47,12,1,4,7,13
"March 17","23 2019",2019,MB,46,11,2,3,6,3
"March 17","23 2019",2019,ON,35,230,24,100,106,11
"March 17","23 2019",2019,QC,24,423,0,0,423,26
"March 17","23 2019",2019,NB,13,120,13,6,101,24
"March 17","23 2019",2019,NS,12,77,0,0,77,2
"March 17","23 2019",2019,PEI,11,14,5,9,0,0
"March 17","23 2019",2019,NL,10,78,0,0,78,1
"March 17","23 2019",2019,YT,60,0,0,0,0,0
"March 17","23 2019",2019,N.W.T,61,3,3,0,0,0
"March 17","23 2019",2019,NU,62,0,0,0,0,0
"March 17","23 2019",2019,Canada,1,1666,129,334,1203,124
"March 10","March 16",2019,BC,59,522,106,168,248,27
"March 10","March 16",2019,AB,48,119,9,58,52,20
"March 10","March 16",2019,SK,47,10,2,3,5,7
"March 10","March 16",2019,MB,46,12,3,8,1,0
"March 10","March 16",2019,ON,35,228,52,84,92,11
"March 10","March 16",2019,QC,24,499,0,0,499,17
"March 10","March 16",2019,NB,13,122,7,7,108,4
"March 10","March 16",2019,NS,12,57,0,0,57,0
"March 10","March 16",2019,PEI,11,17,6,11,0,0
"March 10","March 16",2019,NL,10,46,0,0,46,0
"March 10","March 16",2019,YT,60,0,0,0,0,0
"March 10","March 16",2019,N.W.T,61,3,3,0,0,0
"March 10","March 16",2019,NU,62,0,0,0,0,0
"March 10","March 16",2019,Canada,1,1635,188,339,1108,86
"March 03","March 09",2019,BC,59,459,143,145,171,13
"March 03","March 09",2019,AB,48,111,23,55,33,19
"March 03","March 09",2019,SK,47,9,7,1,1,2
"March 03","March 09",2019,MB,46,101,2,91,8,0
"March 03","March 09",2019,ON,35,167,39,0,128,10
"March 03","March 09",2019,QC,24,619,0,4,615,19
"March 03","March 09",2019,NB,13,98,13,0,85,2
"March 03","March 09",2019,NS,12,99,0,5,94,2
"March 03","March 09",2019,PEI,11,11,11,0,0,0
"March 03","March 09",2019,NL,10,56,0,1,55,0
"March 03","March 09",2019,YT,60,2,0,0,2,0
"March 03","March 09",2019,N.W.T,61,2,2,0,0,1
"March 03","March 09",2019,NU,62,1,1,0,0,0
"March 03","March 09",2019,Canada,1,1735,241,302,1192,68
"February 24","March 02",2019,BC,59,408,114,124,170,11
"February 24","March 02",2019,AB,48,81,9,42,30,4
"February 24","March 02",2019,SK,47,10,2,1,7,4
"February 24","March 02",2019,MB,46,18,5,7,6,2
"February 24","March 02",2019,ON,35,264,55,91,118,11
"February 24","March 02",2019,QC,24,601,0,0,601,28
"February 24","March 02",2019,NB,13,128,0,2,126,1
"February 24","March 02",2019,NS,12,64,0,0,64,0
"February 24","March 02",2019,PEI,11,11,9,2,0,0
"February 24","March 02",2019,NL,10,40,0,0,40,0
"February 24","March 02",2019,YT,60,3,0,2,1,0
"February 24","March 02",2019,N.W.T,61,3,3,0,0,0
"February 24","March 02",2019,NU,62,0,0,0,0,0
"February 24","March 02",2019,Canada,1,1631,197,271,1163,61
"February 17","February 23",2019,BC,59,300,83,101,116,5
"February 17","February 23",2019,AB,48,72,28,27,17,10
"February 17","February 23",2019,SK,47,0,0,0,0,0
"February 17","February 23",2019,MB,46,12,0,2,10,0
"February 17","February 23",2019,ON,35,268,67,66,135,4
"February 17","February 23",2019,QC,24,594,0,0,594,15
"February 17","February 23",2019,NB,13,136,14,2,120,0
"February 17","February 23",2019,NS,12,76,0,0,76,2
"February 17","February 23",2019,PEI,11,2,2,0,0,0
"February 17","February 23",2019,NL,10,32,0,0,32,0
"February 17","February 23",2019,YT,60,5,3,0,2,0
"February 17","February 23",2019,N.W.T,61,1,1,0,0,0
"February 17","February 23",2019,NU,62,1,1,0,0,0
"February 17","February 23",2019,Canada,1,1499,199,198,1102,36
"February 10","February 16",2019,BC,59,195,52,21,122,5
"February 10","February 16",2019,AB,48,60,26,17,17,9
"February 10","February 16",2019,SK,47,6,3,1,2,1
"February 10","February 16",2019,MB,46,11,4,0,7,0
"February 10","February 16",2019,ON,35,315,96,69,150,4
"February 10","February 16",2019,QC,24,734,0,0,734,10
"February 10","February 16",2019,NB,13,110,23,0,87,0
"February 10","February 16",2019,NS,12,58,0,0,58,1
"February 10","February 16",2019,PEI,11,11,11,0,0,0
"February 10","February 16",2019,NL,10,26,0,0,26,0
"February 10","February 16",2019,YT,60,5,2,0,3,0
"February 10","February 16",2019,N.W.T,61,0,0,0,0,0
"February 10","February 16",2019,NU,62,1,1,0,0,0
"February 10","February 16",2019,Canada,1,1532,218,108,1206,30
"February 03","February 09",2019,BC,59,167,85,23,59,2
"February 03","February 09",2019,AB,48,51,17,17,17,8
"February 03","February 09",2019,SK,47,11,8,1,2,0
"February 03","February 09",2019,MB,46,26,4,1,21,1
"February 03","February 09",2019,ON,35,357,126,62,169,7
"February 03","February 09",2019,QC,24,815,0,0,815,21
"February 03","February 09",2019,NB,13,125,20,2,103,0
"February 03","February 09",2019,NS,12,41,0,0,41,0
"February 03","February 09",2019,PEI,11,21,21,0,0,0
"February 03","February 09",2019,NL,10,0,0,0,0,0
"February 03","February 09",2019,YT,60,6,4,0,2,0
"February 03","February 09",2019,N.W.T,61,2,2,0,0,0
"February 03","February 09",2019,NU,62,2,2,0,0,0
"February 03","February 09",2019,Canada,1,1624,289,106,1229,39
"January 27","February 02",2019,BC,59,232,152,35,45,5
"January 27","February 02",2019,AB,48,71,43,7,21,8
"January 27","February 02",2019,SK,47,8,5,1,2,2
"January 27","February 02",2019,MB,46,24,13,1,10,1
"January 27","February 02",2019,ON,35,387,149,62,176,3
"January 27","February 02",2019,QC,24,940,0,0,940,22
"January 27","February 02",2019,NB,13,176,27,1,148,0
"January 27","February 02",2019,NS,12,32,0,0,32,0
"January 27","February 02",2019,PEI,11,20,20,0,0,0
"January 27","February 02",2019,NL,10,38,0,0,38,0
"January 27","February 02",2019,YT,60,7,4,0,3,0
"January 27","February 02",2019,N.W.T,61,0,0,0,0,0
"January 27","February 02",2019,NU,62,2,2,0,0,0
"January 27","February 02",2019,Canada,1,1937,415,107,1415,41
"January 20","January 26",2019,BC,59,327,218,22,87,2
"January 20","January 26",2019,AB,48,74,44,10,20,4
"January 20","January 26",2019,SK,47,16,9,1,6,0
"January 20","January 26",2019,MB,46,30,10,20,0,0
"January 20","January 26",2019,ON,35,437,151,52,234,6
"January 20","January 26",2019,QC,24,1011,0,0,1011,32
"January 20","January 26",2019,NB,13,181,20,4,157,0
"January 20","January 26",2019,NS,12,27,0,0,27,1
"January 20","January 26",2019,PEI,11,41,41,0,0,0
"January 20","January 26",2019,NL,10,26,0,0,26,0
"January 20","January 26",2019,YT,60,11,10,0,1,0
"January 20","January 26",2019,N.W.T,61,1,1,0,0,0
"January 20","January 26",2019,NU,62,0,0,0,0,0
"January 20","January 26",2019,Canada,1,2182,504,109,1569,45
"January 13","January 19",2019,BC,59,299,193,13,93,3
"January 13","January 19",2019,AB,48,94,59,12,23,1
"January 13","January 19",2019,SK,47,31,21,1,9,0
"January 13","January 19",2019,MB,46,59,10,1,48,1
"January 13","January 19",2019,ON,35,419,165,69,185,7
"January 13","January 19",2019,QC,24,1051,0,0,1051,25
"January 13","January 19",2019,NB,13,214,25,3,186,0
"January 13","January 19",2019,NS,12,17,0,0,17,1
"January 13","January 19",2019,PEI,11,32,32,0,0,0
"January 13","January 19",2019,NL,10,52,0,0,52,0
"January 13","January 19",2019,YT,60,6,6,0,0,0
"January 13","January 19",2019,N.W.T,61,1,1,0,0,0
"January 13","January 19",2019,NU,62,0,0,0,0,0
"January 13","January 19",2019,Canada,1,2275,512,99,1664,38
"January 06","January 12",2019,BC,59,98,31,1,66,0
"January 06","January 12",2019,AB,48,147,102,7,38,3
"January 06","January 12",2019,SK,47,26,14,0,12,0
"January 06","January 12",2019,MB,46,89,15,0,74,0
"January 06","January 12",2019,ON,35,409,213,56,140,6
"January 06","January 12",2019,QC,24,1334,0,0,1334,32
"January 06","January 12",2019,NB,13,267,26,2,239,0
"January 06","January 12",2019,NS,12,33,0,0,33,0
"January 06","January 12",2019,PEI,11,20,20,0,0,0
"January 06","January 12",2019,NL,10,21,0,0,21,0
"January 06","January 12",2019,YT,60,0,0,0,0,0
"January 06","January 12",2019,N.W.T,61,0,0,0,0,0
"January 06","January 12",2019,NU,62,1,1,0,0,0
"January 06","January 12",2019,Canada,1,2445,422,66,1957,41
"December 30","January 05",2019,BC,59,407,192,8,207,1
"December 30","January 05",2019,AB,48,226,178,5,43,3
"December 30","January 05",2019,SK,47,0,0,0,0,0
"December 30","January 05",2019,MB,46,121,13,0,108,1
"December 30","January 05",2019,ON,35,445,242,36,167,2
"December 30","January 05",2019,QC,24,1627,0,0,1627,17
"December 30","January 05",2019,NB,13,211,0,0,211,0
"December 30","January 05",2019,NS,12,20,0,0,20,1
"December 30","January 05",2019,PEI,11,17,17,0,0,0
"December 30","January 05",2019,NL,10,34,0,0,34,0
"December 30","January 05",2019,YT,60,14,11,1,2,0
"December 30","January 05",2019,N.W.T,61,5,5,0,0,0
"December 30","January 05",2019,NU,62,1,1,0,0,0
"December 30","January 05",2019,Canada,1,3128,659,50,2419,25
"December 16","December 29",2018,BC,59,785,486,5,294,1
"December 16","December 29",2018,AB,48,737,576,15,146,6
"December 16","December 29",2018,SK,47,27,0,2,25,0
"December 16","December 29",2018,MB,46,239,43,0,196,0
"December 16","December 29",2018,ON,35,572,241,52,279,7
"December 16","December 29",2018,QC,24,1919,0,0,1919,20
"December 16","December 29",2018,NB,13,391,25,1,365,0
"December 16","December 29",2018,NS,12,14,0,0,14,0
"December 16","December 29",2018,PEI,11,14,14,0,0,0
"December 16","December 29",2018,NL,10,49,0,0,49,0
"December 16","December 29",2018,YT,60,5,3,0,2,0
"December 16","December 29",2018,N.W.T,61,23,22,1,0,0
"December 16","December 29",2018,NU,62,1,1,0,0,0
"December 16","December 29",2018,Canada,1,4776,1411,76,3289,34
"December 09","December 15",2018,BC,59,197,84,4,109,3
"December 09","December 15",2018,AB,48,518,333,6,179,0
"December 09","December 15",2018,SK,47,162,103,4,55,0
"December 09","December 15",2018,MB,46,129,16,0,113,0
"December 09","December 15",2018,ON,35,131,52,17,62,4
"December 09","December 15",2018,QC,24,580,0,0,580,4
"December 09","December 15",2018,NB,13,88,7,0,81,1
"December 09","December 15",2018,NS,12,5,0,0,5,0
"December 09","December 15",2018,PEI,11,1,1,0,0,0
"December 09","December 15",2018,NL,10,17,0,0,17,0
"December 09","December 15",2018,YT,60,3,2,0,1,0
"December 09","December 15",2018,N.W.T,61,26,26,0,0,0
"December 09","December 15",2018,NU,62,0,0,0,0,0
"December 09","December 15",2018,Canada,1,1857,624,31,1202,12
"December 02","December 08",2018,BC,59,153,90,15,48,2
"December 02","December 08",2018,AB,48,510,337,3,170,1
"December 02","December 08",2018,SK,47,175,109,3,63,0
"December 02","December 08",2018,MB,46,76,28,0,48,2
"December 02","December 08",2018,ON,35,94,52,11,31,1
"December 02","December 08",2018,QC,24,388,0,0,388,7
"December 02","December 08",2018,NB,13,43,7,0,36,1
"December 02","December 08",2018,NS,12,3,0,0,3,0
"December 02","December 08",2018,PEI,11,2,2,0,0,0
"December 02","December 08",2018,NL,10,4,0,0,4,0
"December 02","December 08",2018,YT,60,1,0,0,1,0
"December 02","December 08",2018,N.W.T,61,37,37,0,0,0
"December 02","December 08",2018,NU,62,0,0,0,0,0
"December 02","December 08",2018,Canada,1,1486,662,32,792,14
"November 25","December 01",2018,BC,59,94,49,2,43,0
"November 25","December 01",2018,AB,48,549,334,3,212,2
"November 25","December 01",2018,SK,47,109,73,2,34,0
"November 25","December 01",2018,MB,46,74,15,0,59,0
"November 25","December 01",2018,ON,35,71,28,20,23,1
"November 25","December 01",2018,QC,24,246,0,0,246,7
"November 25","December 01",2018,NB,13,13,0,0,13,0
"November 25","December 01",2018,NS,12,3,0,0,3,0
"November 25","December 01",2018,PEI,11,0,0,0,0,0
"November 25","December 01",2018,NL,10,0,0,0,0,0
"November 25","December 01",2018,YT,60,0,0,0,0,0
"November 25","December 01",2018,N.W.T,61,17,17,0,0,0
